COUNTY,1990_,1990_H,1990_L,1990_M,1990_VL,1991_,1991_H,1991_L,1991_M,1991_VL,1992_,1992_H,1992_L,1992_M,1992_VL,1993_,1993_H,1993_L,1993_M,1993_VL,1994_,1994_H,1994_L,1994_M,1994_VL,1995_,1995_H,1995_L,1995_M,1995_VL,1996_,1996_H,1996_L,1996_M,1996_VL,1997_,1997_H,1997_L,1997_M,1997_VL,1998_,1998_H,1998_L,1998_M,1998_VL,1999_,1999_H,1999_L,1999_M,1999_VL,2000_,2000_H,2000_L,2000_M,2000_VL,2001_,2001_H,2001_L,2001_M,2001_VL,2002_,2002_H,2002_L,2002_M,2002_VL,2003_,2003_H,2003_L,2003_M,2003_VL,2004_,2004_H,2004_L,2004_M,2004_VL,2005_,2005_H,2005_L,2005_M,2005_VL,2006_,2006_H,2006_L,2006_M,2006_VL,2007_,2007_H,2007_L,2007_M,2007_VL,2008_,2008_H,2008_L,2008_M,2008_VL,2009_,2009_H,2009_L,2009_M,2009_VL,2010_,2010_H,2010_L,2010_M,2010_VL,2011_,2011_H,2011_L,2011_M,2011_VL,2012_,2012_H,2012_L,2012_M,2012_VL,2013_,2013_H,2013_L,2013_M,2013_VL,2014_,2014_H,2014_L,2014_M,2014_VL,2015_,2015_H,2015_L,2015_M,2015_VL,2016_,2016_H,2016_L,2016_M,2016_VL,2017_,2017_H,2017_L,2017_M,2017_VL,2018_,2018_H,2018_L,2018_M,2018_VL,2019_,2019_H,2019_L,2019_M,2019_VL,count_1990_,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_,count_2019_H,count_2019_L,count_2019_M,count_2019_VL
LETCHER,0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,92.0,16.0,52.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEWIS,0,0.0,0.0,0.0,0.0,0,103.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,106.5,0.0,0.0,0,0,0.0,25.0,0.0,0.0,0,63.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,0.0,0,0.0,14.0,56.0,0.0,0,65.0,17.0,0.0,0,0,0.0,0.0,0.0,0,0,61.0,0.0,0.0,0.0,0,105.0,0.0,0.0,0.0,0,65.0,13.0,48.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.5,0,0,229.5,21.0,45.0,0.0,0,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,110.0,15.33,0.0,0.0,0,0.0,0.0,44.0,0.0,0,0.0,0.0,55.0,0.0,0,75.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINCOLN,10,129.5,27.0,42.0,0.0,0,133.17,22.0,44.0,0.0,0,94.5,25.0,37.0,0.0,0,138.92,0.0,41.25,0.0,0,302.0,22.8,34.0,0.0,0,97.0,30.0,44.25,0.0,0,193.75,0.0,0.0,0,0,70.8,0.0,51.17,0.0,0,131.38,0.0,52.0,0.0,0,135.27,0.0,45.8,0.0,0,103.53,23.0,38.0,0.0,0,127.06,30.0,52.33,0.0,0,101.44,0.0,51.0,0,0,111.22,30.0,45.83,0,0,109.27,28.0,47.5,0.0,0,124.92,0.0,48.0,0.0,0,195.25,16.0,46.4,0.0,0,138.31,19.0,48.67,0.0,0,162.88,26.33,53.75,9,0,219.0,0.0,0.0,0.0,0,169.75,0.0,40.0,0.0,0,139.71,27.0,52.6,0.0,0,112.0,27.0,46.57,0.0,0,127.61,28.0,43.89,0.0,0,184.67,22.0,42.5,0.0,0,145.74,28.0,47.95,0.0,0,130.38,26.0,48.0,0.0,0,205.45,25.67,45.12,0.0,0,126.0,29.25,40.33,0.0,0,87.78,0.0,51.29,0.0,1,8,1,2,0,0,6,2,5,0,0,2,1,3,0,0,12,0,4,0,0,1,5,1,0,0,12,1,4,0,0,4,0,0,0,0,5,0,6,0,0,16,0,14,0,0,11,0,5,0,0,17,2,4,0,0,18,1,9,0,0,9,0,2,0,0,9,1,6,0,0,11,1,6,0,0,12,0,4,0,0,8,1,5,0,0,13,2,6,0,0,24,3,4,1,0,1,0,0,0,0,16,0,1,0,0,7,3,5,0,0,9,1,14,0,0,23,1,9,0,0,6,1,2,0,0,19,1,19,0,0,8,4,4,0,0,29,3,8,0,0,7,4,3,0,0,9,0,7,0
LIVINGSTON,0,168.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,0,161.67,19.0,46.29,8.0,0,90.33,0.0,47.0,0.0,0,108.33,18.5,0.0,0.0,0,120.83,19.5,49.0,0.0,0,130.25,19.67,48.4,0,0,131.73,19.2,48.86,6.0,0,0.0,0.0,0.0,0.0,0,107.83,0.0,53.0,0.0,0,0.0,0.0,0.0,0.0,0,239.5,0.0,36.5,0.0,0,78.5,0.0,44.0,0,0,0.0,0.0,37.0,0,0,137.0,17.0,49.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,0.0,0.0,0.0,0,0,116.0,20.5,51.0,0.0,0,0.0,30.0,47.0,7.0,0,0.0,0.0,0.0,0.0,0,106.0,0.0,41.5,0.0,0,95.0,21.0,44.5,0.0,10,70.5,19.62,32.0,5.8,0,0.0,0.0,37.0,0.0,0,230.0,0.0,38.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,0.0,0,86.5,13.67,0.0,1.5,0,1,0,0,0,0,0,1,0,0,0,6,1,7,2,0,3,0,1,0,0,3,2,0,0,0,6,2,1,0,0,4,3,5,0,0,15,5,7,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,1,0,0,0,0,0,0,3,0,10,0,0,4,4,2,0,2,2,16,1,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,2
LOGAN,0,102.62,23.75,45.82,0.0,0,113.21,29.0,44.4,0.0,0,131.33,24.75,44.25,0.0,0,74.25,20.5,49.0,0.0,0,75.0,0.0,48.0,0.0,0,114.25,24.0,40.0,0.0,0,107.0,0.0,40.5,0,0,90.0,0.0,56.0,0.0,0,188.5,0.0,0.0,0.0,0,125.6,21.5,54.0,0.0,0,98.67,21.6,43.25,0.0,0,150.07,22.5,48.71,0.0,0,110.78,25.5,45.0,0,0,106.94,23.0,46.42,0,0,141.1,28.0,48.14,4.0,0,114.76,19.75,43.15,0.0,0,104.33,16.0,50.2,0.0,0,97.75,0.0,51.83,0.0,10,129.0,29.0,47.2,0,0,0.0,0.0,0.0,0.0,0,145.2,22.0,45.75,0.0,0,102.75,0.0,44.5,0.0,0,0.0,0.0,50.0,7.0,0,0.0,18.0,44.0,0.0,0,89.0,0.0,0.0,0.0,0,102.67,18.75,54.67,0.0,0,84.67,25.5,53.0,0.0,0,66.0,0.0,57.0,0.0,0,0.0,22.67,0.0,0.0,0,0.0,0.0,0.0,0.0,0,8,4,11,0,0,14,1,5,0,0,6,4,4,0,0,4,2,1,0,0,1,0,3,0,0,12,1,2,0,0,2,0,10,0,0,2,0,1,0,0,2,0,0,0,0,5,2,2,0,0,12,5,4,0,0,41,2,7,0,0,23,6,6,0,0,17,1,12,0,0,10,1,14,1,0,17,4,20,0,0,3,1,5,0,0,16,0,6,0,1,18,1,5,0,0,0,0,0,0,0,5,1,4,0,0,4,0,4,0,0,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0,9,4,3,0,0,3,2,2,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0
LYON,0,0.0,0.0,0.0,0.0,0,77.0,0.0,60.0,0.0,0,0.0,29.0,0.0,0.0,0,0.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,98.17,15.0,47.0,0.0,0,168.0,0.0,0.0,0,0,110.25,0.0,49.5,6.0,10,201.0,0.0,0.0,0.0,0,0.0,15.0,49.5,0.0,0,0.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,23.5,59.0,0,0,79.0,0.0,46.0,0,0,0.0,0.0,0.0,0.0,0,91.17,21.86,38.86,0.0,0,0.0,20.0,53.0,0.0,0,126.5,21.0,33.67,0.0,0,126.0,0.0,46.0,0,0,89.5,0.0,56.0,0.0,0,96.67,0.0,33.5,0.0,0,0.0,0.0,0.0,0.0,0,111.15,29.0,46.5,0.0,10,117.5,23.0,40.0,0.0,0,97.5,21.83,41.33,0.0,0,74.0,0.0,49.33,0.0,0,105.0,0.0,50.0,0.0,0,0.0,30.0,0.0,0.0,0,95.0,0.0,49.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,4,0,0,1,0,0,0,0,4,0,2,1,1,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,18,36,37,0,0,0,2,1,0,0,2,4,3,0,0,1,0,2,0,0,4,0,2,0,0,3,0,2,0,0,0,0,0,0,0,13,2,2,0,1,4,1,2,0,0,2,6,3,0,0,1,0,3,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
MADISON,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,73.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,243.0,0.0,0.0,0.0,0,148.1,0.0,0.0,0.0,0,178.5,0.0,0.0,0.0,0,95.0,0.0,36.0,0.0,0,118.33,0.0,55.0,0,0,121.5,0.0,0.0,0,0,134.17,0.0,57.0,0.0,0,0.0,0.0,0.0,0.0,0,103.5,19.0,40.0,0.0,0,64.0,21.67,44.5,0.0,0,110.25,0.0,54.5,0,0,123.5,0.0,0.0,0.0,0,182.0,0.0,0.0,0.0,0,85.0,30.0,40.0,0.0,0,0.0,0.0,0.0,0.0,0,144.25,0.0,0.0,0.0,0,97.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,98.67,0.0,48.0,0.0,0,171.0,17.0,32.5,0.0,0,207.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,2,0,0,0,0,1,0,1,0,0,6,0,1,0,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,2,1,0,0,3,3,2,0,0,4,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0
MAGOFFIN,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0,0,0.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,97.33,19.0,48.75,0,0,0.0,0.0,0.0,0.0,0,66.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,112.0,0.0,56.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARION,0,97.0,27.0,48.25,0.0,0,142.57,23.6,36.6,0.0,0,130.88,0.0,44.12,0.0,0,135.67,21.0,44.2,0.0,0,102.62,17.0,52.67,0.0,0,165.36,19.0,37.5,0.0,0,121.75,0.0,36.2,0,0,125.25,28.0,55.0,0.0,0,137.44,24.33,42.88,0.0,0,158.75,0.0,40.0,0.0,0,262.5,24.0,46.0,0.0,0,113.5,15.0,0.0,0.0,0,0.0,0.0,50.0,0,0,0.0,0.0,0.0,0,0,121.33,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,90.33,22.0,48.0,0.0,0,305.0,0.0,58.0,0.0,0,126.0,17.0,0.0,0,0,128.17,0.0,0.0,9.0,0,362.76,0.0,47.0,0.0,0,77.5,0.0,43.0,0.0,0,152.55,0.0,53.8,0.0,0,0.0,0.0,0.0,0.0,0,349.0,0.0,0.0,0.0,0,182.0,27.0,35.0,0.0,0,90.0,25.0,0.0,0.0,0,127.5,25.0,55.0,0.0,0,104.0,0.0,0.0,0.0,0,102.0,17.0,56.0,0.0,0,8,1,4,0,0,7,5,5,0,0,16,0,8,0,0,9,4,10,0,0,8,1,3,0,0,11,1,6,0,0,8,0,5,0,0,4,1,2,0,0,9,6,8,0,0,8,0,1,0,0,2,1,3,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,0,0,1,2,0,0,0,6,0,0,1,0,25,0,1,0,0,2,0,2,0,0,11,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,3,1,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0
MARSHALL,0,0.0,0.0,0.0,0.0,0,0.0,17.0,52.25,0.0,0,69.0,0.0,57.0,0.0,0,201.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,76.5,0.0,46.5,0.0,0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,92.0,12.0,49.0,8.0,0,0.0,0.0,0.0,0,0,131.0,19.43,39.0,0,0,0.0,0.0,0.0,0.0,10,106.0,23.4,46.67,9.0,0,70.0,0.0,0.0,7.0,0,79.33,12.0,38.0,0.0,0,97.82,21.0,46.62,0,10,0.0,0.0,0.0,0.0,0,0.0,30.0,46.0,0.0,0,117.5,23.5,56.5,0.0,0,91.0,15.88,49.0,8.25,0,0.0,0.0,0.0,0.0,0,97.5,22.4,0.0,0.0,10,72.33,0.0,43.0,9.0,0,0.0,0.0,0.0,0.0,0,96.0,16.25,42.25,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,0.0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,3,5,3,1,0,2,0,0,1,0,3,1,1,0,0,17,3,24,0,1,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,2,8,7,4,0,0,0,0,0,0,4,5,0,0,1,6,0,1,1,0,0,0,0,0,0,1,16,4,0,0,0,0,0,0,0,0,0,1,0
MASON,0,208.0,12.0,56.0,0.0,0,134.36,0.0,44.5,0.0,0,134.57,0.0,46.0,0.0,0,110.0,26.0,53.0,0.0,0,112.25,0.0,41.33,0.0,0,150.0,0.0,0.0,0.0,0,113.67,0.0,0.0,0,0,101.0,0.0,40.0,0.0,0,122.0,0.0,59.0,0.0,0,85.0,0.0,0.0,0.0,0,107.5,27.0,0.0,0.0,0,112.0,0.0,57.0,0.0,0,130.08,23.0,0.0,0,0,149.0,0.0,41.0,0,0,80.67,0.0,39.0,0.0,0,139.78,0.0,55.0,0.0,0,126.0,0.0,43.0,0.0,0,109.5,0.0,0.0,0.0,0,120.33,24.0,54.0,0,0,0.0,0.0,0.0,0.0,0,152.25,30.0,48.0,0.0,0,0.0,0.0,42.0,0.0,0,102.0,0.0,44.67,0.0,0,157.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,61.0,0.0,33.0,0.0,0,69.0,15.0,45.0,0.0,0,0.0,0.0,0.0,0.0,0,134.0,0.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,2,1,1,0,0,11,0,4,0,0,7,0,3,0,0,5,1,1,0,0,4,0,3,0,0,2,0,0,0,0,3,0,0,0,0,2,0,2,0,0,7,0,1,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,13,2,0,0,0,1,0,1,0,0,3,0,2,0,0,9,0,1,0,0,10,0,1,0,0,6,0,0,0,0,9,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MCCRACKEN,0,0.0,30.0,37.4,0.0,0,69.0,17.4,49.0,0.0,10,79.75,27.0,46.2,0.0,0,77.0,0.0,49.0,0.0,0,108.25,0.0,45.0,0.0,0,80.0,26.0,48.5,0.0,0,127.73,21.0,41.33,0,0,193.0,0.0,0.0,0.0,0,183.0,25.0,37.0,0.0,0,201.0,0.0,0.0,0.0,0,90.0,0.0,0.0,0.0,0,81.0,18.0,0.0,0.0,0,75.0,0.0,57.0,0,0,131.5,0.0,38.0,0,0,0.0,0.0,0.0,0.0,0,131.33,0.0,45.0,0.0,0,92.0,25.0,0.0,0.0,0,0.0,27.0,0.0,0.0,0,0.0,0.0,32.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,0.0,0,0.0,20.5,43.0,0.0,0,122.67,18.0,42.0,7.0,0,100.0,0.0,60.0,8.0,0,432.0,0.0,33.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,0,232.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,5,0,0,2,5,1,0,1,4,2,5,0,0,4,0,2,0,0,4,0,1,0,0,1,1,2,0,0,11,2,3,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,1,1,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
MCCREARY,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,124.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MCLEAN,0,108.11,20.62,49.34,6.6,10,117.01,22.18,48.67,7.67,0,114.67,22.93,44.78,3.0,10,110.05,26.5,46.98,0.0,0,99.89,22.12,48.26,0.0,0,109.36,25.18,47.53,8.5,0,106.5,22.17,47.45,0,0,115.37,23.11,46.54,0.0,10,100.66,20.65,43.91,9.0,0,112.74,23.52,45.34,0.0,0,201.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,152.18,17.0,60.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,96.2,0.0,44.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,161.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,144.75,0.0,0.0,0.0,0,0.0,0.0,47.0,0.0,0,118.5,0.0,31.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,115,24,47,5,1,237,17,83,3,0,139,15,64,1,1,107,8,40,0,0,235,17,88,0,0,193,22,116,2,0,42,6,22,0,0,173,9,56,0,2,82,17,44,1,0,191,23,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
